,Rule Index,Accuracy,True_Negatives,False_Positives,False_Negatives,True_Positives,Precision,Recall,F1 Score
0,0,0.36363636363636365,55,430,4,193,0.3097913322632424,0.9796954314720813,0.47073170731707326
1,1,0.3680351906158358,58,427,4,193,0.31129032258064515,0.9796954314720813,0.47246022031823737
2,2,0.3680351906158358,58,427,4,193,0.31129032258064515,0.9796954314720813,0.47246022031823737
3,3,0.3680351906158358,58,427,4,193,0.31129032258064515,0.9796954314720813,0.47246022031823737
4,4,0.3680351906158358,58,427,4,193,0.31129032258064515,0.9796954314720813,0.47246022031823737
5,5,0.3680351906158358,58,427,4,193,0.31129032258064515,0.9796954314720813,0.47246022031823737
6,6,0.36950146627565983,59,426,4,193,0.31179321486268174,0.9796954314720813,0.47303921568627455
7,7,0.36950146627565983,59,426,4,193,0.31179321486268174,0.9796954314720813,0.47303921568627455
8,8,0.36950146627565983,59,426,4,193,0.31179321486268174,0.9796954314720813,0.47303921568627455
9,9,0.36950146627565983,59,426,4,193,0.31179321486268174,0.9796954314720813,0.47303921568627455
10,ensemble_avg,0.3680351906158358,58,427,4,193,0.31129032258064515,0.9796954314720813,0.47246022031823737
11,ensemble_or,0.36363636363636365,55,430,4,193,0.3097913322632424,0.9796954314720813,0.47073170731707326
12,ensemble_uniq_avg,0.3680351906158358,58,427,4,193,0.31129032258064515,0.9796954314720813,0.47246022031823737
13,ensemble_uniq_or,0.36363636363636365,55,430,4,193,0.3097913322632424,0.9796954314720813,0.47073170731707326
